"year","fishing_entity","nutrient","Direct human consumption","Discards","Fishmeal and fish oil","Other","fmfo_dhc_ratio","dhc_fmfo_ratio"
2016,"Dominica","Calcium",639662164.098745,496430295.806562,0,53.3666160809133,Inf,0
2016,"Dominica","DHA+EPA",9580075.98681283,25475314.9443162,0,1.98839809552549,Inf,0
2016,"Dominica","Iron",17110717.9972738,16815544.8558655,0,6.66303701972705,Inf,0
2016,"Dominica","Protein",264188133.718192,112803026.758041,0,44.2873923681879,Inf,0
2016,"Dominica","Vitamin A, RAE",567972730.667538,596509270.081133,0,17874.2333394741,Inf,0
2016,"Dominica","Vitamin B12",39146500.4180554,11574869.2794622,0,12.3186357231981,Inf,0
2016,"Dominica","Zinc",9326088.8513964,7588127.78696208,0,5.44277027159866,Inf,0
2016,"Egypt","Calcium",77072850310.7547,32145498848.5855,0,NA,Inf,0
2016,"Egypt","DHA+EPA",435336729.511147,81009176.0401674,0,NA,Inf,0
2016,"Egypt","Iron",1261991632.84165,615857227.898333,0,NA,Inf,0
2016,"Egypt","Protein",11289489739.9798,4177615904.63463,0,NA,Inf,0
2016,"Egypt","Vitamin A, RAE",437266610012.726,533814790153.681,0,NA,Inf,0
2016,"Egypt","Vitamin B12",1742701725.68678,513121251.15116,0,NA,Inf,0
2016,"Egypt","Zinc",857510044.283856,355896290.303003,0,NA,Inf,0
2016,"Equatorial Guinea","Calcium",20881972961.5181,104409865.385072,0,NA,Inf,0
2016,"Equatorial Guinea","DHA+EPA",18823701.0328843,94118.5068477199,0,NA,Inf,0
2016,"Equatorial Guinea","Iron",83969322.8662885,419846.627183873,0,NA,Inf,0
2016,"Equatorial Guinea","Protein",765488532.839022,3827442.71666801,0,NA,Inf,0
2016,"Equatorial Guinea","Vitamin A, RAE",898746087.147191,4493730.5702544,0,NA,Inf,0
2016,"Equatorial Guinea","Vitamin B12",51714586.3061182,258572.936515441,0,NA,Inf,0
2016,"Equatorial Guinea","Zinc",13444286.6498437,67221.438123902,0,NA,Inf,0
2016,"Estonia","Calcium",946079902.754721,158835962.061955,0,947026.929684406,Inf,0
2016,"Estonia","DHA+EPA",13512290.4534204,8809579.14276448,0,13525.8162696901,Inf,0
2016,"Estonia","Iron",12015708.3356168,4444793.17175436,0,12027.7360716885,Inf,0
2016,"Estonia","Protein",265353932.715295,121342575.989592,0,265619.552267562,Inf,0
2016,"Estonia","Vitamin A, RAE",362907726.998783,98886577.0248955,0,363270.99799678,Inf,0
2016,"Estonia","Vitamin B12",32405880.4862752,9748020.5004917,0,32438.3188050803,Inf,0
2016,"Estonia","Zinc",15279319.039231,3733298.02957788,0,15294.6136528839,Inf,0
2016,"Falkland Isl. (UK)","Calcium",10910019846.5202,NA,0,17480.6031078377,Inf,0
2016,"Falkland Isl. (UK)","DHA+EPA",329302077.234669,NA,0,253.099308373704,Inf,0
2016,"Falkland Isl. (UK)","Iron",876054358.743811,NA,0,508.921494812221,Inf,0
2016,"Falkland Isl. (UK)","Protein",9624126246.90074,NA,0,4189.75428045728,Inf,0
2016,"Falkland Isl. (UK)","Vitamin A, RAE",5956753091702.51,NA,0,1419933.57451781,Inf,0
2016,"Falkland Isl. (UK)","Vitamin B12",1284096208.82437,NA,0,1273.88557849286,Inf,0
2016,"Falkland Isl. (UK)","Zinc",778820449.038658,NA,0,425.703868537286,Inf,0
2016,"Gabon","Calcium",29849055436.9922,587500306.15239,0,1441872.47410736,Inf,0
2016,"Gabon","DHA+EPA",361803061.421817,3793539.82281632,0,41485.762698457,Inf,0
2016,"Gabon","Iron",611402826.933824,10807637.0580965,0,61380.1811389945,Inf,0
2016,"Gabon","Protein",5838983189.49953,89484687.7831541,0,580844.136569105,Inf,0
2016,"Gabon","Vitamin A, RAE",85469318738.7299,158727342.154283,0,181107.332251604,Inf,0
2016,"Gabon","Vitamin B12",1020686786.11532,10351448.6526234,0,226032.50690828,Inf,0
2016,"Gabon","Zinc",253176023.385098,4478055.17314347,0,20571.8101793938,Inf,0
2016,"Gaza Strip","Calcium",34990244.5318263,NA,0,NA,Inf,0
2016,"Gaza Strip","DHA+EPA",461420.473082023,NA,0,NA,Inf,0
2016,"Gaza Strip","Iron",1725912.778513,NA,0,NA,Inf,0
2016,"Gaza Strip","Protein",17746042.5004131,NA,0,NA,Inf,0
2016,"Gaza Strip","Vitamin A, RAE",11716649.3739122,NA,0,NA,Inf,0
2016,"Gaza Strip","Vitamin B12",2134325.27732597,NA,0,NA,Inf,0
2016,"Gaza Strip","Zinc",884301.081331961,NA,0,NA,Inf,0
2016,"Ghana","Calcium",82475445546.1255,22453121427.7785,0,NA,Inf,0
2016,"Ghana","DHA+EPA",393699582.802602,185777499.903635,0,NA,Inf,0
2016,"Ghana","Iron",671518098.425455,304005532.208256,0,NA,Inf,0
2016,"Ghana","Protein",6891093084.78942,2654332639.75116,0,NA,Inf,0
2016,"Ghana","Vitamin A, RAE",172927220326.32,40594516797.4202,0,NA,Inf,0
2016,"Ghana","Vitamin B12",1314166992.59251,691347616.278055,0,NA,Inf,0
2016,"Ghana","Zinc",382665491.090876,231775346.000457,0,NA,Inf,0
2016,"Guatemala","Calcium",9791376140.13073,22160727709.6283,0,NA,Inf,0
2016,"Guatemala","DHA+EPA",63223754.8113292,74757512.8266888,0,NA,Inf,0
2016,"Guatemala","Iron",180121845.918477,151623004.265081,0,NA,Inf,0
2016,"Guatemala","Protein",1491366434.52192,1479730381.71236,0,NA,Inf,0
2016,"Guatemala","Vitamin A, RAE",2645375831.26413,1245785583.30947,0,NA,Inf,0
2016,"Guatemala","Vitamin B12",172518935.380427,141492697.413384,0,NA,Inf,0
2016,"Guatemala","Zinc",74631999.5365804,47308159.7319969,0,NA,Inf,0
2016,"Guinea","Calcium",59994953980.9979,7314053618.90345,0,4428957.83537032,Inf,0
2016,"Guinea","DHA+EPA",581795066.343159,90762166.0040577,0,23382.3305841347,Inf,0
2016,"Guinea","Iron",703696292.89339,113600222.276688,0,40842.072132394,Inf,0
2016,"Guinea","Protein",7774667529.59118,1390024902.39585,0,343749.036068071,Inf,0
2016,"Guinea","Vitamin A, RAE",10858287648.3623,225533157786.909,0,335323.765695101,Inf,0
2016,"Guinea","Vitamin B12",1808688356.50766,311008291.257531,0,129288.948069429,Inf,0
2016,"Guinea","Zinc",452281156.202632,85333610.0690919,0,23890.8716489742,Inf,0
2016,"Iraq","Calcium",1642406756.72187,NA,0,NA,Inf,0
2016,"Iraq","DHA+EPA",20473355.8388325,NA,0,NA,Inf,0
2016,"Iraq","Iron",15018272.4480321,NA,0,NA,Inf,0
2016,"Iraq","Protein",214284743.26175,NA,0,NA,Inf,0
2016,"Iraq","Vitamin A, RAE",225201264.186857,NA,0,NA,Inf,0
2016,"Iraq","Vitamin B12",16363947.3745381,NA,0,NA,Inf,0
2016,"Iraq","Zinc",10149753.0812671,NA,0,NA,Inf,0
2016,"Israel","Calcium",700230448.860671,700986337.199093,0,27795.2565333333,Inf,0
2016,"Israel","DHA+EPA",8403471.36408294,5863219.69187234,0,1160.27222537143,Inf,0
2016,"Israel","Iron",21212394.3421845,20587616.1457198,0,3053.8304,Inf,0
2016,"Israel","Protein",157522786.986005,147183554.285013,0,28134.7368421053,Inf,0
2016,"Israel","Vitamin A, RAE",271670318.089645,185924778.704588,0,89068,Inf,0
2016,"Israel","Vitamin B12",24361496.190531,16587525.5211527,0,4554.66666666667,Inf,0
2016,"Israel","Zinc",11736442.92606,8660182.41730532,0,2173.62533333333,Inf,0
2016,"Italy","Calcium",111459190747.287,50291116037.0983,0,169236639.410931,Inf,0
2016,"Italy","DHA+EPA",814498135.190754,306361484.991984,0,1691006.9370515,Inf,0
2016,"Italy","Iron",4072065995.16238,796882525.382011,0,4507476.89107233,Inf,0
2016,"Italy","Protein",22595099487.8835,6366883654.33392,0,29643407.0873,Inf,0
2016,"Italy","Vitamin A, RAE",1368965171368.1,197989259614.54,0,1376354186.11269,Inf,0
2016,"Italy","Vitamin B12",3618281212.5257,1200503997.21891,0,4625270.09098272,Inf,0
2016,"Italy","Zinc",1867896942.91562,355296285.644222,0,2427680.82515898,Inf,0
2016,"Korea (North)","Calcium",84433701422.5205,294688847.527364,0,377138.911679792,Inf,0
2016,"Korea (North)","DHA+EPA",576489636.727172,1902831.14192102,0,13736.482755873,Inf,0
2016,"Korea (North)","Iron",1570358781.97396,5421086.72249504,0,57135.648170758,Inf,0
2016,"Korea (North)","Protein",12844031434.145,44885320.463686,0,351965.62138194,Inf,0
2016,"Korea (North)","Vitamin A, RAE",215173815938.165,79617281.9668187,0,167495864.215758,Inf,0
2016,"Korea (North)","Vitamin B12",3369944527.95566,5192263.63243634,0,98768.1902585744,Inf,0
2016,"Korea (North)","Zinc",955199271.490301,2246182.51993779,0,47560.3598947275,Inf,0
