"iso3c","nutrient","ASF","bottom_trawl","Fish","Other","total","perc_fish","perc_ASF","perc_tot"
"DEU","Calcium",13380.688282555,0.938345074192703,162.159035041,4554.403795203,17935.092077758,0.578657287862778,0.00701268166762441,0.00523189437848708
"DEU","DHA+EPA",3.465593355,0.00828705098404952,1.720711105,5.774050525,9.23964388,0.481606177816207,0.239123582462245,0.0896901557211264
"DEU","Iron",50.692130959,0.0175983908761595,3.828648187,317.230245987,367.922376946,0.45965024772749,0.034716218362162,0.00478318036055265
"DEU","Protein",1167.781821199,0.218179527378282,85.076006216,771.678592866,1939.460414065,0.256452479473877,0.018683244028775,0.0112494962926822
"DEU","Vitamin A",6470.331744357,0.273554397701626,127.913056511,7960.137791535,14430.469535892,0.213859636508726,0.00422782646253342,0.0018956721887755
"DEU","Vitamin B12",73.790359551,0.0279213767481002,6.751446129,28.627606369,102.41796592,0.413561423946899,0.0378387866897469,0.0272621863725647
"DEU","Zinc",130.119148285,0.00869444921336929,3.000439302,86.258414487,216.377562772,0.289772541226674,0.00668191371367252,0.00401818428028545
"DJI","Calcium",4019.553562099,0,39.801280725,3351.722042783,7371.275604882,0,0,0
"DJI","DHA+EPA",0.438604597,0,0.428604597,6.581468642,7.020073239,0,0,0
"DJI","Iron",17.110443698,0,1.570116092,363.130241347,380.240685045,0,0,0
"DJI","Protein",265.078698661,0,32.933252318,1019.639873684,1284.718572345,0,0,0
"DJI","Vitamin A",1466.922946164,0,23.557579484,5462.47059684,6929.393543004,0,0,0
"DJI","Vitamin B12",28.953191493,0,2.498144272,38.47051479,67.423706283,0,0,0
"DJI","Zinc",35.354738878,0,1.121511495,124.767939896,160.122678774,0,0,0
"DMA","Calcium",9517.456439596,16.8655030871193,227.94528091,7749.43657487,17266.893014466,7.3989261895614,0.177205991896667,0.0976753783844585
"DMA","DHA+EPA",3.145932904,0,2.04313235,22.241813983,25.387746887,0,0,0
"DMA","Iron",46.437780359,0.46095583783479,9.862770206,336.423980374,382.861760733,4.67369540410024,0.992631073818009,0.120397460679352
"DMA","Protein",876.2625903,7.45904847209808,172.854924371,764.067638279,1640.330228579,4.31520739096137,0.851234385065369,0.454728465167637
"DMA","Vitamin A",6305.127534387,16.2496570032556,125.757097238,17643.773079176,23948.900613563,12.9214631699892,0.25772130562995,0.0678513693194457
"DMA","Vitamin B12",76.512242123,0,14.920601081,40.237934123,116.750176246,0,0,0
"DMA","Zinc",87.244009366,0,6.372288594,119.513017332,206.757026698,0,0,0
"DNK","Calcium",13380.688282555,220.337767653389,162.159035041,4554.403795203,17935.092077758,135.877576971076,1.6466848565679,1.22852877865421
"DNK","DHA+EPA",3.465593355,1.47316727889435,1.720711105,5.774050525,9.23964388,85.6138647919257,42.5083709480494,15.9439833182656
"DNK","Iron",50.692130959,4.56649542409496,3.828648187,317.230245987,367.922376946,119.271742950953,9.0082924858463,1.24115729573175
"DNK","Protein",1167.781821199,35.9423397632973,85.076006216,771.678592866,1939.460414065,42.2473284324643,3.0778300458894,1.85321337329923
"DNK","Vitamin A",6470.331744357,58.4205157950284,127.913056511,7960.137791535,14430.469535892,45.6720505228522,0.90289830727735,0.404841406232297
"DNK","Vitamin B12",73.790359551,4.67092607839707,6.751446129,28.627606369,102.41796592,69.1840827750026,6.32999501129788,4.56065108932703
"DNK","Zinc",130.119148285,1.8056470600741,3.000439302,86.258414487,216.377562772,60.1794230221726,1.387687426388,0.83448904634199
"DOM","Calcium",7612.483609122,0,153.538834754,4758.001326454,12370.484935576,0,0,0
"DOM","DHA+EPA",2.684186021,0,1.406288072,43.212213163,45.896399184,0,0,0
"DOM","Iron",46.022883306,0,4.20721021,307.111370439,353.134253745,0,0,0
"DOM","Protein",796.099389051,0,93.140410741,737.916101348,1534.015490399,0,0,0
"DOM","Vitamin A",6440.130023834,0,120.83877973,18068.351674906,24508.48169874,0,0,0
"DOM","Vitamin B12",67.895333879,0,8.903157792,61.66499633,129.560330209,0,0,0
"DOM","Zinc",80.762345774,0,3.268005501,115.73226117,196.494606944,0,0,0
"DZA","Calcium",12686.423694108,4.26536779711353,54.685074463,6353.83754786,19040.261241968,7.79987563151164,0.0336215146203458,0.0224018344229014
"DZA","DHA+EPA",1.083497883,0.0241083225948012,0.443706492,32.35941792,33.442915803,5.4333941534489,2.22504565750049,0.0720879804165837
"DZA","Iron",25.722173652,0.0589612247707187,2.053164609,586.198635167,611.920808819,2.87172419163391,0.229223336909298,0.00963543385368986
"DZA","Protein",553.642063806,0.379765379189298,36.784619315,1399.580085948,1953.222149754,1.03240263528958,0.0685940256379022,0.0194430203055566
"DZA","Vitamin A",4563.392389718,0.417627941692071,36.04670434,10573.985934086,15137.378323804,1.15857454748961,0.00915169913139726,0.00275891857069687
"DZA","Vitamin B12",65.208227472,0.104691675907959,3.810949766,19.898868023,85.107095495,2.74712820520445,0.160549795580493,0.123011689329839
"DZA","Zinc",64.716927044,0.030968714691738,1.417186433,149.676901723,214.393828767,2.18522517366901,0.0478525728990235,0.0144447789704779
"ECU","Calcium",7268.445268978,0,135.147944012,2282.262289487,9550.707558465,0,0,0
"ECU","DHA+EPA",2.24140621,0,1.37331622,18.677659866,20.919066076,0,0,0
"ECU","Iron",38.144820568,0,3.378834372,251.335194376,289.480014944,0,0,0
"ECU","Protein",695.365021784,0,78.251306304,721.596998341,1416.962020125,0,0,0
"ECU","Vitamin A",4949.041830037,0,112.776025035,8744.519520942,13693.561350979,0,0,0
"ECU","Vitamin B12",60.412298409,0,6.05529792,75.967854179,136.380152588,0,0,0
"ECU","Zinc",79.098260021,0,2.691324331,102.635652065,181.733912086,0,0,0
"EGY","Calcium",4386.579510738,2.24841461186893,550.09853612,5916.664852276,10303.244363014,0.40872943013585,0.0512566706328926,0.0218223943124183
"EGY","DHA+EPA",6.526055103,0.0119854824721043,6.015361474,10.976046901,17.502102004,0.199247917584151,0.18365585768031,0.0684802457977053
"EGY","Iron",36.40393734,0.036486352374097,10.470265253,545.362483702,581.766421042,0.348475912428701,0.100226390440482,0.00627164976430685
"EGY","Protein",583.422218023,0.313416122774136,223.19805358,1444.007052374,2027.429270397,0.140420634385954,0.0537202926272137,0.0154587944127277
"EGY","Vitamin A",3448.874402082,12.5819324708892,446.57843412,18638.883881491,22087.758283573,2.81740709124981,0.36481271870306,0.0569633745052644
"EGY","Vitamin B12",52.01678328,0.046496056782616,21.916404575,141.449196294,193.465979574,0.212151845543379,0.0893866437921264,0.0240331953374942
"EGY","Zinc",49.76724899,0.0246405226432928,7.824032752,208.760868316,258.528117306,0.314933787016601,0.0495115224236003,0.00953108037147376
"ESP","Calcium",13380.688282555,32.8092196723746,162.159035041,4554.403795203,17935.092077758,20.2327422977568,0.245198296078308,0.18293309858756
"ESP","DHA+EPA",3.465593355,0.226844541471625,1.720711105,5.774050525,9.23964388,13.1831857661908,6.54561912592382,2.45512212827433
"ESP","Iron",50.692130959,0.667015559414101,3.828648187,317.230245987,367.922376946,17.4216989087407,1.31581676839268,0.181292468523055
"ESP","Protein",1167.781821199,5.94658163759463,85.076006216,771.678592866,1939.460414065,6.98972824664197,0.509220260980692,0.306610106319774
"ESP","Vitamin A",6470.331744357,73.9197763285409,127.913056511,7960.137791535,14430.469535892,57.7890782573741,1.14244182909182,0.512247894253786
"ESP","Vitamin B12",73.790359551,0.710481027105063,6.751446129,28.627606369,102.41796592,10.5233903008317,0.962837193677063,0.693707418149692
"ESP","Zinc",130.119148285,0.345395191846794,3.000439302,86.258414487,216.377562772,11.5114873884156,0.265445321767919,0.159626158748604
"EST","Calcium",13380.688282555,2.69536797368768,162.159035041,4554.403795203,17935.092077758,1.66217563702583,0.0201437169506576,0.0150284590790047
"EST","DHA+EPA",3.465593355,0.0272465128507339,1.720711105,5.774050525,9.23964388,1.58344493573393,0.786200516324972,0.294887045481388
"EST","Iron",50.692130959,0.0270011279740123,3.828648187,317.230245987,367.922376946,0.705239203374533,0.0532649298090288,0.00733881102805967
"EST","Protein",1167.781821199,0.562555621249995,85.076006216,771.678592866,1939.460414065,0.661238868949395,0.0481730072379788,0.0290057800185213
"EST","Vitamin A",6470.331744357,0.768336440970367,127.913056511,7960.137791535,14430.469535892,0.600670847783465,0.0118747611610558,0.00532440361042537
"EST","Vitamin B12",73.790359551,0.074938335272101,6.751446129,28.627606369,102.41796592,1.10995976032768,0.101555725880842,0.073169130629519
"EST","Zinc",130.119148285,0.0312305142016396,3.000439302,86.258414487,216.377562772,1.04086472206994,0.0240014745049171,0.0144333422567236
"ETH","Calcium",2404.365638503,0,11.88114782,4037.729685427,6442.09532393,0,0,0
"ETH","DHA+EPA",0.167245543,0,0.167245543,0.737579447,0.90482499,0,0,0
"ETH","Iron",5.207631739,0,0.197245543,455.80062075,461.008252489,0,0,0
"ETH","Protein",109.432097743,0,3.564344347,1416.622720914,1526.054818657,0,0,0
"ETH","Vitamin A",966.440326433,0,10.078975646,11137.970149841,12104.410476274,0,0,0
"ETH","Vitamin B12",14.93100294,0,0.389371595,30.899639622,45.830642562,0,0,0
"ETH","Zinc",15.17775022,0,0.167245543,285.037351393,300.215101613,0,0,0
"FIN","Calcium",13380.688282555,0,162.159035041,4554.403795203,17935.092077758,0,0,0
"FIN","DHA+EPA",3.465593355,0,1.720711105,5.774050525,9.23964388,0,0,0
"FIN","Iron",50.692130959,0,3.828648187,317.230245987,367.922376946,0,0,0
"FIN","Protein",1167.781821199,0,85.076006216,771.678592866,1939.460414065,0,0,0
"FIN","Vitamin A",6470.331744357,0,127.913056511,7960.137791535,14430.469535892,0,0,0
"FIN","Vitamin B12",73.790359551,0,6.751446129,28.627606369,102.41796592,0,0,0
"FIN","Zinc",130.119148285,0,3.000439302,86.258414487,216.377562772,0,0,0
"FJI","Calcium",3842.726173694,0,572.12131738,4797.459938807,8640.186112501,0,0,0
"FJI","DHA+EPA",6.795352091,0,5.232964834,28.750694932,35.546047023,0,0,0
"FJI","Iron",50.747212294,0,19.581560571,418.836251849,469.583464143,0,0,0
"FJI","Protein",801.360248888,0,365.15312593,946.954400905,1748.314649793,0,0,0
"FJI","Vitamin A",5854.420689495,0,464.6558157,13030.211568888,18884.632258383,0,0,0
"FJI","Vitamin B12",71.596748912,0,32.514284651,83.63005737,155.226806282,0,0,0
"FJI","Zinc",61.567633474,0,12.529949292,148.367496937,209.935130411,0,0,0
"FRA","Calcium",13380.688282555,0,162.159035041,4554.403795203,17935.092077758,0,0,0
"FRA","DHA+EPA",3.465593355,0,1.720711105,5.774050525,9.23964388,0,0,0
"FRA","Iron",50.692130959,0,3.828648187,317.230245987,367.922376946,0,0,0
"FRA","Protein",1167.781821199,0,85.076006216,771.678592866,1939.460414065,0,0,0
"FRA","Vitamin A",6470.331744357,0,127.913056511,7960.137791535,14430.469535892,0,0,0
"FRA","Vitamin B12",73.790359551,0,6.751446129,28.627606369,102.41796592,0,0,0
"FRA","Zinc",130.119148285,0,3.000439302,86.258414487,216.377562772,0,0,0
"GAB","Calcium",2746.146379083,65.8207996261537,486.81451327,4622.226914532,7368.373293615,13.5207143238246,2.39684235798576,0.893288070559483
"GAB","DHA+EPA",5.648516564,0.820551941635232,4.984855026,3.032293662,8.680810226,16.4608988096022,14.5268573144478,9.45248105041608
"GAB","Iron",38.716562022,1.18580291846827,13.903285939,375.418482943,414.135044965,8.52894001943801,3.06277948386651,0.286332425348955
"GAB","Protein",686.355821013,12.2510225650674,293.84810199,1049.482964418,1735.838785431,4.16916852009626,1.78493751928643,0.705769606480222
"GAB","Vitamin A",3318.537101143,145.675215332155,352.59831106,20918.674120261,24237.211221404,41.3147796693123,4.38974195231931,0.601039509048421
"GAB","Vitamin B12",52.293304434,2.25481461692776,23.433628364,225.764941054,278.058245488,9.62213184361893,4.31186103332519,0.81091449490034
"GAB","Zinc",50.652867715,0.520347708632451,9.841274908,138.761053773,189.413921488,5.2874014139109,1.02728183438735,0.274714606267954
"GBR","Calcium",13452.920133009,1.58801846912798,297.58576404,5353.712181567,18806.632314576,0.533633883412019,0.011804265939493,0.0084439278790876
"GBR","DHA+EPA",4.44550537,0.0264796319859662,2.495177516,15.342741306,19.788246676,1.06123238992693,0.59564953322655,0.133814947931096
"GBR","Iron",62.646277288,0.0507781192413524,6.259530216,407.100828028,469.747105316,0.811212942331652,0.0810552860274733,0.0108096715587409
"GBR","Protein",1214.278694417,0.845314103956047,158.953852821,939.36967433,2153.648368747,0.531798436435489,0.0696145051249458,0.039250330565702
"GBR","Vitamin A",8476.009702499,24.224345831297,267.09376029,12420.065913664,20896.075616163,9.06960379942803,0.285798939377747,0.115927728614074
"GBR","Vitamin B12",104.513429404,0.0754706929218797,17.551774651,34.722679105,139.236108509,0.429988957940386,0.0722114788044562,0.0542033914406631
"GBR","Zinc",133.528462564,0.0335703623749587,5.836333203,111.372984664,244.901447228,0.575196124129836,0.0251409787324321,0.0137077027330529
"GEO","Calcium",10324.424984375,0.161586743784473,144.701607967,3637.623724924,13962.048709299,0.111668934474677,0.00156509194486878,0.00115732832014011
"GEO","DHA+EPA",2.112888113,0.00222407761095834,1.433605559,9.51952503,11.632413143,0.155138740708408,0.10526244136044,0.0191196580074764
"GEO","Iron",30.908292566,0.00276242645186072,4.570299073,435.216697382,466.124989948,0.0604430127599381,0.00893749289438094,0.000592636419722721
"GEO","Protein",661.362276281,0.0627289446282907,84.301314448,1019.873259949,1681.23553623,0.074410399219794,0.00948480838384535,0.00373112174210605
"GEO","Vitamin A",6382.775000352,0.0894360268087488,109.201350824,7102.744879854,13485.519880206,0.0819001103318703,0.00140120914185157,0.000663200437233589
"GEO","Vitamin B12",66.151478049,0.0186096660887628,7.072450877,57.521755366,123.673233415,0.26312895504559,0.0281318976349676,0.0150474484857333
"GEO","Zinc",68.250535526,0.0017299260446603,2.881241518,113.990836323,182.241371849,0.060040993920604,0.00253467028694784,0.000949249902537864
"GHA","Calcium",1343.4832174,4.58777094640731,428.41537333,6931.248788985,8274.732006385,1.07086982214185,0.34148330898289,0.0554431363199106
"GHA","DHA+EPA",4.47970279,0.0279603610800841,4.258726403,0.91571351,5.3954163,0.656542788482204,0.624156610177347,0.518224350548892
"GHA","Iron",22.474020412,0.0415457264123318,13.949984828,496.207332144,518.681352556,0.297819151236226,0.184861122534838,0.00800987469620788
"GHA","Protein",366.231379137,0.485244802967841,253.48344008,1068.02018603,1434.251565167,0.191430573458644,0.13249678498639,0.033832614497537
"GHA","Vitamin A",1186.978208872,11.5883661353517,289.15214258,13411.346856883,14598.325065755,4.00770543560662,0.976291396820521,0.0793814775541329
"GHA","Vitamin B12",33.053467081,0.0970773991716504,23.790267206,46.666406915,79.719873996,0.408055102244363,0.293698082968891,0.121773146777078
"GHA","Zinc",22.650861555,0.0247481662137636,9.398285975,210.188312458,232.839174013,0.263326379720677,0.109259271015679,0.0106288670360864
"GIN","Calcium",1689.553261968,13.1405101059462,156.200027553,4809.480510174,6499.033772142,8.4126170217784,0.77775056884801,0.202191749830149
"GIN","DHA+EPA",1.636461873,0.128419887039295,1.636461873,0.920392533,2.556854406,7.84741087819373,7.84741087819373,5.02257331265873
"GIN","Iron",16.246333918,0.153394546326206,4.727782071,295.263874717,311.510208635,3.24453504883657,0.944179450579027,0.0492422213058002
"GIN","Protein",240.958854782,1.68979308890872,94.918407127,961.362500918,1202.3213557,1.7802585821397,0.701278685291521,0.140544213150477
"GIN","Vitamin A",1089.037783934,2.36203015356802,106.617184063,10407.555933434,11496.593717368,2.21543100610527,0.216891478735982,0.0205454781793296
"GIN","Vitamin B12",24.521938461,0.401464534482274,7.906239162,58.610645176,83.132583637,5.07781925459383,1.63716475808292,0.482920795816086
"GIN","Zinc",24.910665535,0.0984642104190804,3.308457091,196.430600939,221.341266474,2.97613684296927,0.39526928849306,0.0444852475941926
"GMB","Calcium",3722.479632085,0,350.47474238,4236.13073779,7958.610369875,0,0,0
"GMB","DHA+EPA",3.347202723,0,3.337202723,0.353680638,3.700883361,0,0,0
"GMB","Iron",20.30297619,0,12.857338631,756.313489064,776.616465254,0,0,0
"GMB","Protein",412.871581152,0,256.73514984,1172.099483785,1584.971064937,0,0,0
"GMB","Vitamin A",1824.900929693,0,215.132788746,1688.732876615,3513.633806308,0,0,0
"GMB","Vitamin B12",38.604378166,0,20.813054466,20.166885174,58.77126334,0,0,0
"GMB","Zinc",28.925256011,0,9.060465206,255.562735068,284.487991079,0,0,0
"GNB","Calcium",1671.693518689,0,19.135547945,2830.130604666,4501.824123355,0,0,0
"GNB","DHA+EPA",0.192944915,0,0.192944915,5.999881779,6.192826694,0,0,0
"GNB","Iron",11.456475676,0,0.578834741,481.14688769,492.603363366,0,0,0
"GNB","Protein",202.526268942,0,13.489281412,868.272748851,1070.799017793,0,0,0
"GNB","Vitamin A",839.330186156,0,14.452562865,2800.640870187,3639.971056343,0,0,0
"GNB","Vitamin B12",15.357113124,0,0.761779654,24.74731268,40.104425804,0,0,0
"GNB","Zinc",24.117734164,0,0.385889827,199.112793087,223.230527251,0,0,0
"GRC","Calcium",13380.688282555,18.7380184629404,162.159035041,4554.403795203,17935.092077758,11.5553342175493,0.140037777334444,0.10447684562589
"GRC","DHA+EPA",3.465593355,0.0877882251408376,1.720711105,5.774050525,9.23964388,5.10185730107423,2.53313693062634,0.950125635587132
"GRC","Iron",50.692130959,0.249977419627863,3.828648187,317.230245987,367.922376946,6.52913005892391,0.493128647185981,0.0679429780006427
"GRC","Protein",1167.781821199,1.96446050774175,85.076006216,771.678592866,1939.460414065,2.30906526424639,0.168221535228625,0.101289023147647
"GRC","Vitamin A",6470.331744357,43.1969044726544,127.913056511,7960.137791535,14430.469535892,33.7705201102279,0.667614987598246,0.299345106998864
"GRC","Vitamin B12",73.790359551,0.289595114059541,6.751446129,28.627606369,102.41796592,4.28937902378604,0.392456569966146,0.282758119103583
"GRC","Zinc",130.119148285,0.145954077553986,3.000439302,86.258414487,216.377562772,4.86442360146055,0.112169561112022,0.0674534252462119
"GRD","Calcium",6305.957531509,0,344.53489683,4064.605495263,10370.563026772,0,0,0
"GRD","DHA+EPA",4.939509123,0,3.420578866,16.748718225,21.688227348,0,0,0
"GRD","Iron",54.573184429,0,13.226419994,275.386452405,329.959636834,0,0,0
"GRD","Protein",933.559488328,0,281.4532748,591.992832899,1525.552321227,0,0,0
"GRD","Vitamin A",6262.837336532,0,211.64371819,5517.151350204,11779.988686736,0,0,0
"GRD","Vitamin B12",64.702723758,0,21.351646169,16.607590412,81.31031417,0,0,0
"GRD","Zinc",79.315038077,0,9.420663762,87.955631848,167.270669925,0,0,0
"GTM","Calcium",3819.896606054,1.88343624413545,49.674264121,4854.041250043,8673.937856097,3.79157351893054,0.0493059482591877,0.0217137391964546
"GTM","DHA+EPA",1.510632036,0.0121615092299376,0.422450552,17.877926242,19.388558278,2.87880064835082,0.805060990374603,0.062725185934723
"GTM","Iron",35.23071838,0.0346476336020846,1.096126382,360.973819725,396.204538105,3.16091594646835,0.0983449534817139,0.00874488560070518
"GTM","Protein",474.306038967,0.28687424074673,22.167428745,884.778472193,1359.08451116,1.29412501579118,0.0604829407973635,0.0211079030325994
"GTM","Vitamin A",3896.270180126,0.508855614232007,41.095253063,5659.452330639,9555.722510765,1.23823453149666,0.0130600700338381,0.00532514013104457
"GTM","Vitamin B12",40.532784876,0.0331851632543677,1.374907934,36.117496243,76.650281119,2.41362802801076,0.0818723987406479,0.0432942485923145
"GTM","Zinc",55.05386071,0.0143559608871915,0.844901106,155.998114987,211.051975697,1.69912913893043,0.0260762110087292,0.00680209736951328
"GUY","Calcium",14538.113655146,0,811.52924339,7912.820347275,22450.934002421,0,0,0
"GUY","DHA+EPA",6.630097004,0,5.312069116,5.299019127,11.929116131,0,0,0
"GUY","Iron",50.601765716,0,12.211475768,454.883679064,505.48544478,0,0,0
"GUY","Protein",1142.017404307,0,307.74310504,1154.742041967,2296.759446274,0,0,0
"GUY","Vitamin A",8738.138086978,0,744.84340263,17838.010230127,26576.148317105,0,0,0
"GUY","Vitamin B12",92.967880198,0,17.183237408,24.864752916,117.832633114,0,0,0
"GUY","Zinc",103.786592621,0,13.724427503,177.617051085,281.403643706,0,0,0
"HKG","Calcium",9353.459647071,163.340105979973,1374.09531722,9044.489948086,18397.949595157,11.88710156661,1.7463068441325,0.887816901199522
"HKG","DHA+EPA",13.034228327,0.912578591859474,10.494476656,20.325312458,33.359540785,8.69579895951959,7.0014009956316,2.73558499423293
"HKG","Iron",133.203520478,2.92453267332991,34.57523981,397.606508965,530.810029443,8.45845954909058,2.19553707201975,0.550956559053479
"HKG","Protein",2013.7596366,27.1814796528249,512.74012494,1148.38152778,3162.14116438,5.3012195322154,1.3497876886001,0.859590961940954
"HKG","Vitamin A",8700.88317604,867.022675593048,1496.01679736,89902.593052168,98603.476228208,57.9554104688577,9.96476631223605,0.879302341822523
"HKG","Vitamin B12",210.106039321,3.93989829872507,119.471466026,853.611692841,1063.717732162,3.2977734598717,1.87519516880983,0.370389453856076
"HKG","Zinc",186.915190289,1.6799348480462,21.843766769,188.791728843,375.706919132,7.69068295688962,0.898768497867274,0.447139715160789
"HND","Calcium",5511.077943108,0,68.081175267,3461.996946543,8973.074889651,0,0,0
"HND","DHA+EPA",1.328436967,0,0.472007969,2.849290617,4.177727584,0,0,0
"HND","Iron",25.726978764,0,1.18001992,294.801362663,320.528341427,0,0,0
"HND","Protein",470.22274245,0,25.470438235,787.90856477,1258.13130722,0,0,0
"HND","Vitamin A",4672.86486912,0,61.805071684,5423.183080459,10096.047949579,0,0,0
"HND","Vitamin B12",42.901418946,0,2.43003984,34.111386257,77.012805203,0,0,0
"HND","Zinc",51.196623479,0,1.16001992,134.886122027,186.082745506,0,0,0
"HRV","Calcium",13380.688282555,7.43960380635278,162.159035041,4554.403795203,17935.092077758,4.58784415217553,0.0555995599722036,0.0414807115240792
"HRV","DHA+EPA",3.465593355,0.0507998372468113,1.720711105,5.774050525,9.23964388,2.95225834826069,1.46583375610181,0.549802978411017
"HRV","Iron",50.692130959,0.211791190306753,3.828648187,317.230245987,367.922376946,5.5317485431511,0.417798948870488,0.0575640960098054
"HRV","Protein",1167.781821199,1.2666240146165,85.076006216,771.678592866,1939.460414065,1.48881461525199,0.108464097627073,0.0653080622543732
"HRV","Vitamin A",6470.331744357,37.5886532402505,127.913056511,7960.137791535,14430.469535892,29.386095732157,0.580938578196286,0.260481151682269
"HRV","Vitamin B12",73.790359551,0.167479010490673,6.751446129,28.627606369,102.41796592,2.48063907036579,0.22696597700533,0.163525030971122
"HRV","Zinc",130.119148285,0.100756123421825,3.000439302,86.258414487,216.377562772,3.3580457153279,0.0774337403447641,0.0465649590147171
"HTI","Calcium",1383.983791771,0,82.108955363,4527.391322803,5911.375114574,0,0,0
"HTI","DHA+EPA",1.075897662,0,0.869062324,18.53993156,19.615829222,0,0,0
"HTI","Iron",13.605486926,0,2.463198055,283.988499366,297.593986292,0,0,0
"HTI","Protein",212.850139719,0,45.367552427,821.35936747,1034.209507189,0,0,0
"HTI","Vitamin A",1224.124778681,0,61.441016895,14822.395305517,16046.520084198,0,0,0
"HTI","Vitamin B12",15.922990034,0,3.151309591,26.23205525,42.155045284,0,0,0
"HTI","Zinc",21.801093218,0,1.575654797,126.751082278,148.552175496,0,0,0
"HUN","Calcium",13380.688282555,0,162.159035041,4554.403795203,17935.092077758,0,0,0
"HUN","DHA+EPA",3.465593355,0,1.720711105,5.774050525,9.23964388,0,0,0
"HUN","Iron",50.692130959,0,3.828648187,317.230245987,367.922376946,0,0,0
"HUN","Protein",1167.781821199,0,85.076006216,771.678592866,1939.460414065,0,0,0
"HUN","Vitamin A",6470.331744357,0,127.913056511,7960.137791535,14430.469535892,0,0,0
"HUN","Vitamin B12",73.790359551,0,6.751446129,28.627606369,102.41796592,0,0,0
"HUN","Zinc",130.119148285,0,3.000439302,86.258414487,216.377562772,0,0,0
"IDN","Calcium",2207.865134265,55.8165343234391,912.2193263,3654.203084506,5862.068218771,6.11876252938351,2.52807716636281,0.95216453033945
"IDN","DHA+EPA",9.412254189,0.141929790787979,8.96627297,8.137317919,17.549572108,1.58292962151452,1.50792560355893,0.808736474681798
"IDN","Iron",32.879478832,0.538729835613143,18.732545939,266.047953719,298.927432551,2.87590291980302,1.63849870725087,0.180220942258697
"IDN","Protein",549.688284288,4.75088909854132,385.875568,985.573628644,1535.261912932,1.23119717663527,0.864287858107628,0.309451374942808
"IDN","Vitamin A",2152.038625037,8.75047094237418,744.04589625,8978.390679072,11130.429304109,1.17606601776539,0.406613098880775,0.0786175510691558
"IDN","Vitamin B12",54.872578179,0.755812880218033,39.185608463,32.433928981,87.30650716,1.92880220535988,1.37739633401677,0.865700512829945
"IDN","Zinc",33.129324777,0.290206014163808,14.729667747,171.013699504,204.143024281,1.97021425838281,0.875979260420314,0.14215818306108
"IND","Calcium",5373.909002369,11.934331569728,180.181114715,4297.717284747,9671.626287116,6.62351966719987,0.22207915252132,0.123395292740232
"IND","DHA+EPA",2.123834324,0.0357329037450577,1.899300987,7.090040586,9.21387491,1.88137130395003,1.68247133692419,0.38781624554373
"IND","Iron",10.206383145,0.106353034692718,2.835656981,364.467915779,374.674298924,3.75056064274786,1.0420247131798,0.0283854630536831
"IND","Protein",251.481040889,0.859523422987118,60.194919576,1072.186145445,1323.667186334,1.42790027637119,0.341784581433516,0.0649350102398198
"IND","Vitamin A",3908.40432825,56.6251568607645,152.73772291,4619.660030569,8528.064358819,37.073458856088,1.44880498804786,0.663986040422028
"IND","Vitamin B12",28.278710846,0.184666325920001,6.367669955,8.818589702,37.097300548,2.90006120331343,0.653022434175502,0.497789119941658
"IND","Zinc",23.443651373,0.0934418078324567,2.352478983,149.487769723,172.931421096,3.97205707288806,0.398580435896063,0.0540340253033508
"IRL","Calcium",13380.688282555,2.31846819079646,162.159035041,4554.403795203,17935.092077758,1.42974962215967,0.0173269725879434,0.01292699352055
"IRL","DHA+EPA",3.465593355,0.0193847945377938,1.720711105,5.774050525,9.23964388,1.12655718217113,0.559349945365814,0.209800234614603
"IRL","Iron",50.692130959,0.0496936198206888,3.828648187,317.230245987,367.922376946,1.29794165965474,0.098030244301391,0.013506550004699
"IRL","Protein",1167.781821199,0.533185839997568,85.076006216,771.678592866,1939.460414065,0.626717054211335,0.045658001376501,0.0274914525777837
"IRL","Vitamin A",6470.331744357,0.764758071962488,127.913056511,7960.137791535,14430.469535892,0.597873346804688,0.0118194569023367,0.00529960629527926
"IRL","Vitamin B12",73.790359551,0.0505194038150861,6.751446129,28.627606369,102.41796592,0.748275300577254,0.0684634200490238,0.0493267009955533
"IRL","Zinc",130.119148285,0.0238198114918526,3.000439302,86.258414487,216.377562772,0.793877465742268,0.0183061538642107,0.0110084480048201
"IRN","Calcium",4178.238786579,0.143220472689257,261.71457271,5249.687092776,9427.925879355,0.0547239197291305,0.00342777136503778,0.00151910902272659
"IRN","DHA+EPA",4.281944441,0.00306039606790051,2.812636809,27.520297302,31.802241743,0.108808789606526,0.0714721106279883,0.00962320861727975
"IRN","Iron",36.686008826,0.00414043490740177,5.685273618,488.938918079,525.624926905,0.0728273639160101,0.0112861416106605,0.000787716619868392
"IRN","Protein",553.194706858,0.0803615687670931,111.350164318,1279.886125539,1833.080832397,0.0721701393610808,0.0145268144779486,0.00438396208976827
"IRN","Vitamin A",5409.763241992,0.0894946642425915,206.22382272,9209.043732278,14618.80697427,0.0433968602958654,0.00165431757803947,0.000612188562309548
"IRN","Vitamin B12",47.554777116,0.0222838015280736,10.72455413,42.596712886,90.151490002,0.20778301137703,0.0468592281984981,0.0247181732965026
"IRN","Zinc",50.82158126,0.00294421181782865,4.12462303,133.735489507,184.557070767,0.0713813552514798,0.00579323142813335,0.00159528529879284
